_ID,_CX,_CY,IDDPTO,DEPARTAMEN,prov,PROVINCIA,CAPITAL,FUENTE,dep,departamentodomicilio,provinciadomicilio,casos,Employed,Males,Vulnerable_pop,Health_Insurance,Secondary_Education,Pop_Size,White,Assian,Black,Indigenous_Mestizo,Secondary_Education_1000_Inhab,White_1000_Inhab,Assian_1000_Inhab,Black_1000_Inhab,Indigenous_Mestizo_1000_Inhab,Days_Till_Attended,SD_Days_Till_Attended,prev_cronic_prov,prev_diferencial_prov_endes,prev_hipertension_prov_endes,prev_diabetes_prov_endes,prev_obesidad_prov_endes,Travel_Time_toHFacility_Hours,SD_TTtHFH,Waiting_Time_4Attention_Hours,SD_WT4AH,Indice_Pobreza_Compuesto,Life_Expectancy,area,ID_dep,departamento,muertes,Overcrowding,P001,P002,superficie_rural,area_urbana,Pop_Density,urban_pop,urban_proportion,area_urbana_2,Pop_Density_2,urban_proportion_3,area_urbana_3,Pop_Density_3,area_urbana_4,Pop_Density_4,logcasos,casos_1000_Inhab,muertes_1000_Inhab,logcasos1000,logmuertes1000,dominio,Natural_Region,Natural_Region1,Natural_Region2,Natural_Region3,logPD_1000
121,-77.90508479796981,-7.789477670751705,13,LA LIBERTAD,1309,SANCHEZ CARRION,HUAMACHUCO,INEI,13,LA LIBERTAD,SANCHEZ CARRION,1428,274.16641,482.43481,142.1696,877.89899,29041,144405,17220,1,4964,76651,201.108,119.24795,.0069249677,34.375542,530.80573,.05221688,.22807196,241.56676,391.12225,118.52154,5.7326756,24.939383,.40042734,.50348693,.063683636,.31435961,63.338177,55.93116,2497.501,13,LA LIBERTAD,20,21.177439,13,09,935.9285859114258,1561.5724,.092474103,52615,.3643572,909.98248,.15868987,.2,499.50021,.28909898,670.13873,.21548523,7.26403,9.888854,.13849936,2.2914083,-1.9768895,sierra norte,sierra,0,1,0,-.5705865
122,-78.13980935196597,-8.17590199892205,13,LA LIBERTAD,1310,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,INEI,13,LA LIBERTAD,SANTIAGO DE CHUCO,474,264.36264,502.06305,178.5602,881.93573,12358,50896,4304,1,990,30486,242.80887,84.564606,.019647909,19.451431,598.98615,.02052696,.018310484,215.28917,282.48206,43.567558,43.567558,96.125275,.62990195,.76665324,.10910364,.39306724,65.337212,63.460838,2669.5129,13,LA LIBERTAD,16,16.738615,13,10,732.6705596709205,1936.8424,.026277822,21166,.41586766,1110.1641,.045845475,.2,533.90259,.095328249,374.04556,.13606898,6.1612072,9.3131094,.31436655,2.2314229,-1.1571956,sierra norte,sierra,0,1,0,-5.4960737
123,-78.64717926161759,-7.579756502028745,13,LA LIBERTAD,1311,GRAN CHIMU,CASCAS,INEI,13,LA LIBERTAD,GRAN CHIMU,490,355.01266,524.35669,214.33884,807.82391,6465,26892,1885,6,2285,15830,240.40607,70.095192,.22311468,84.969505,588.65088,.011574075,.012545307,261.46869,385.94513,123.91847,104.31908,0,1.4074074,2.7444074,.11448718,.46501362,63.883472,66.521034,1288.312,13,LA LIBERTAD,20,8.4432716,13,11,241.1929059389967,1047.1191,.025681891,7456,.27725717,357.19376,.075286873,.2,257.66241,.10436912,304.94662,.088185921,6.1944056,18.221033,.74371558,2.9025767,-.29609659,sierra norte,sierra,0,1,0,.023252252
124,-78.60355445975468,-8.521994550925976,13,LA LIBERTAD,1312,VIRU,VIRU,INEI,13,LA LIBERTAD,VIRU,1341,404.91095,498.94934,134.59122,739.74261,28959,92324,7502,21,9193,48873,313.66708,81.257309,.22745982,99.573242,529.36395,.47213888,1.4929847,334.89456,389.1203,37.450863,0,227.67728,.20133333,.15905683,.1048035,.50143915,47.243633,57.006065,3183.175,13,LA LIBERTAD,81,14.901155,13,12,572.8367477113893,2610.3384,.035368595,76630,.83001173,2642.0725,.034943778,.2,636.63501,.14501873,888.24176,.10394017,7.2011709,14.524934,.87734503,2.6758668,-.13085495,costa norte,costa,1,0,0,.67238784
125,-79.55013956606173,-6.805629317459122,14,LAMBAYEQUE,1401,CHICLAYO,CHICLAYO,INEI,14,LAMBAYEQUE,CHICLAYO,21178,411.14954,481.64941,211.95236,753.56366,281283,799675,65874,775,49196,502735,351.74664,82.375969,.96914369,61.519993,628.67413,7.3148518,19.457481,443.98523,479.9144,101.3783,41.184361,240.31543,.45768204,1.4916987,.18478459,.6391961,32.794495,66.997459,3327.718,14,LAMBAYEQUE,1263,12.969295,14,01,1362.762461747669,1964.9556,.4069685,758872,.9489755,3157.9229,.25322816,.2,665.54364,1.2015365,7082.605,.1129069,9.9607182,26.483259,1.5793916,3.2765129,.45703971,costa norte,costa,1,0,0,6.1824679
126,-79.52193413549278,-6.365451669934183,14,LAMBAYEQUE,1402,FERREÑAFE,FERREÑAFE,INEI,14,LAMBAYEQUE,FERREÑAFE,1,327.70105,487.26584,193.3891,850.42346,29574,97415,4913,26,5121,60297,303.58774,50.433712,.26689935,52.568905,618.9704,2.5470982,9.9249344,417.0834,462.3382,103.64244,26.447052,227.86084,1.0212798,4.7180161,.30930153,.7806673,51.338177,66.083542,1574.899,14,LAMBAYEQUE,124,16.616184,14,02,972.2997488697246,602.5993,.161658,59143,.60712415,956.15924,.10188156,.2,314.97983,.30927378,780.58569,.12479731,0,.01026536,1.2729046,-4.57898,.2413014,costa norte,costa,1,0,0,2.9892097
127,-79.97304451293668,-6.175006812034649,14,LAMBAYEQUE,1403,LAMBAYEQUE,LAMBAYEQUE,INEI,14,LAMBAYEQUE,LAMBAYEQUE,6431,331.15234,493.37042,174.41782,785.07849,92914,300170,13121,54,24322,178786,309.53793,43.711895,.17989805,81.02742,595.61584,2.0758047,9.5640793,348.2363,450.74286,87.507347,47.47245,246.50171,.45352563,.56221932,.20295285,.68817246,50.315197,65.407089,9595.9678,14,LAMBAYEQUE,271,19.029785,14,03,2180.593187872117,7415.3745,.04047941,157237,.52382648,5026.6221,.059716046,.2,1919.1936,.15640423,1582.905,.18963236,8.7688856,21.424526,.90282172,3.0645363,-.10223018,costa norte,costa,1,0,0,2.073312
128,-76.90132412352951,-12.0247285620548,15,LIMA,1501,LIMA,LIMA,INEI,15,LIMA,LIMA,370464,482.99063,486.13129,206.36972,725.01819,3193826,8574974,507039,28453,194682,6070066,372.45898,59.130093,3.3181441,22.703508,707.88159,6.4880867,16.392391,435.84924,416.51013,110.18633,48.239254,270.5921,.46622708,1.0692241,.11863296,.4746297,25.707935,67.008957,2641.186,15,LIMA,14564,11.408016,15,01,372.6866329828452,2268.4995,3.7800202,8567786,.99916172,2638.9719,3.2493615,.2,528.23724,16.233187,77380.242,.11081607,12.822512,43.20293,1.6984308,3.7659082,.52970475,lima metropolitana,costa,1,0,0,-.7944659
129,-77.65654118231552,-10.66462306093056,15,LIMA,1502,BARRANCA,BARRANCA,INEI,15,LIMA,BARRANCA,4627,415.60178,493.35437,213.463,782.22205,54589,144381,8336,180,4963,98403,378.0899,57.73613,1.2467015,34.374329,681.5509,2.6887655,9.8226366,382.68027,424.46844,93.642464,59.955307,260.64725,.35921052,.50935614,.19315745,.64751929,35.939011,69.017242,1390.576,15,LIMA,203,10.224969,15,02,459.3334497825522,931.24261,.15504123,130824,.9061026,1260.0045,.11458769,.2,278.1152,.51914096,1447.1953,.099766076,8.4396639,32.047153,1.4060022,3.4672084,.34075034,costa centro,costa,1,0,0,-.17259702
130,-77.03266535846672,-10.51529041612177,15,LIMA,1503,CAJATAMBO,CAJATAMBO,INEI,15,LIMA,CAJATAMBO,34,366.06189,505.25992,265.8942,830.76685,2239,6559,133,0,7,4634,341.36301,20.277481,0,1.0672358,706.51013,.012037037,.011804937,375.48816,452.92984,0,0,59.213249,.44999999,.73700869,.13026316,.25860143,63.447411,71.274513,1526.53,15,LIMA,2,20.939598,15,03,1428.295257568793,98.234772,.066768616,4313,.65756977,1003.8,.0065341704,.2,305.306,.021483364,214.48578,.030580116,3.5263605,5.1837173,.30492452,1.6455224,-1.187691,sierra centro,sierra,0,1,0,-.34090999
131,-76.71753163692738,-11.54556218774602,15,LIMA,1504,CANTA,CANTA,INEI,15,LIMA,CANTA,359,478.87082,516.27985,258.74612,732.50775,4668,11548,427,3,151,8189,404.22583,36.976101,.25978523,13.075857,709.12714,.34030557,2.2599483,360.26929,389.91498,80.845711,11.902565,323.31879,.44133332,.87125444,.14021318,.3342135,52.3064,69.855347,1735.496,15,LIMA,15,16.465561,15,04,876.0823808881664,859.41357,.01343707,8809,.76281607,1323.8643,.0087229488,.2,347.09921,.033270027,302.3493,.038194235,5.8833222,31.087635,1.2989262,3.4368103,.26153794,sierra centro,sierra,0,1,0,3.2058678
132,-76.36245678692025,-12.79429344428377,15,LIMA,1505,CAÑETE,SAN VICENTE DE CAÑETE,INEI,15,LIMA,CAÑETE,1,445.82584,498.14386,187.79816,760.87549,93015,240013,9563,250,7510,163993,387.5415,39.843674,1.0416102,31.289972,683.26715,1.5828348,6.533648,353.47556,407.16733,137.92694,74.148575,390.15771,.54636961,1.2407315,.15866531,.74922955,38.595215,65.403793,4518.1289,15,LIMA,320,11.693398,15,05,795.01940949318,3723.1094,.064465739,219551,.91474628,4132.9414,.058073167,.2,903.62579,.26561105,2158.6111,.11118863,0,.004166441,1.3332611,-5.4806929,.28762791,costa centro,costa,1,0,0,-1.4910934
133,-76.91382160517131,-11.32400957888948,15,LIMA,1506,HUARAL,HUARAL,INEI,15,LIMA,HUARAL,6572,429.60773,503.65417,202.41112,742.17773,74502,183898,9348,449,5658,128247,405.12677,50.832527,2.4415708,30.767056,697.38116,1.5485108,4.8474054,414.47311,353.86154,90.7481,51.244457,296.82471,.37027779,.5689522,.15453075,.48049659,37.760143,69.221893,3670.033,15,LIMA,345,11.622232,15,06,1285.489238083258,2384.5437,.077120833,166896,.90754658,3330.7258,.055212591,.2,734.00659,.25053999,1739.3174,.10572998,8.7905731,35.737202,1.87604,3.5761921,.62916315,costa centro,costa,1,0,0,-1.7906917
134,-76.42570989230529,-11.93972050374584,15,LIMA,1507,HUAROCHIRI,MATUCANA,INEI,15,LIMA,HUAROCHIRI,1517,475.93088,519.64917,220.87885,750.76105,23448,58145,1861,9,572,41163,403.2677,32.006191,.15478545,9.8374748,707.93707,1.1069973,4.3442359,356.35294,497.35925,52.086403,13.867484,327.36356,.49239132,1.1324911,.11007854,.37337118,49.297466,66.186508,5735.1108,15,LIMA,99,17.801857,15,07,3215.770219065922,2519.3406,.023079451,42856,.73705393,4227.0859,.013755339,.2,1147.0222,.05069213,597.19196,.097364001,7.3244901,26.089947,1.7026399,3.2615499,.53217995,sierra centro,sierra,0,1,0,1.8981096
135,-77.23794725684505,-11.03363002558695,15,LIMA,1508,HUAURA,HUACHO,INEI,15,LIMA,HUAURA,7305,440.05096,499.7211,204.83562,738.55109,84392,227685,12015,281,7153,156628,370.65244,52.770275,1.2341613,31.41621,687.91534,2.2999542,8.5197859,395.78903,366.84576,102.56018,41.694023,279.16791,.44475466,.7362597,.16154189,.50504321,36.528637,70.371384,4923.543,15,LIMA,471,10.900819,15,08,2222.748632057474,2700.7944,.084302969,208065,.91382831,4499.2729,.050604843,.2,984.70862,.23122068,1975.0298,.11528181,8.8963146,32.083801,2.0686474,3.4683514,.72689497,costa centro,costa,1,0,0,.80415803
136,-76.87610944922517,-10.75847957364558,15,LIMA,1509,OYON,OYON,INEI,15,LIMA,OYON,102,423.86829,532.3299,193.35927,741.86823,7024,17739,829,2,22,11632,395.96368,46.733189,.11274593,1.2402052,655.73029,.4370265,2.2910919,369.5907,288.76511,28.777035,20.583067,167.46719,.28749999,.44390976,.2252451,.64673918,50.790577,64.827164,1878.3101,15,LIMA,7,20.115433,15,09,987.7849106280669,890.52515,.019919707,13651,.76954734,1445.4485,.012272316,.2,375.66202,.047220636,338.74255,.052367203,4.6249728,5.7500424,.39461073,1.7492073,-.92985547,sierra centro,sierra,0,1,0,-4.8341398
137,-75.90216855277427,-12.51512760159957,15,LIMA,1510,YAUYOS,YAUYOS,INEI,15,LIMA,YAUYOS,229,512.33936,541.85608,269.46194,760.20135,8219,20463,562,1,77,14999,401.65176,27.464203,.04886869,3.7628891,732.98151,.044395711,.26378089,354.02786,473.24466,0,40.930195,213.59607,.75555557,3.1847935,.10203488,.23975579,61.947845,70.56398,6992.1289,15,LIMA,18,18.588064,15,10,5572.462907316832,1419.666,.014413954,12482,.60997897,4265.0518,.0047978316,.2,1398.4258,.014632883,267.4364,.076515391,5.433722,11.19093,.87963641,2.4151037,-.12824664,sierra centro,sierra,0,1,0,1.0372887
138,-73.96338881911531,-2.870541218890599,16,LORETO,1601,MAYNAS,IQUITOS,INEI,16,LORETO,MAYNAS,12662,371.63083,496.78659,175.01135,841.12024,168522,479866,8808,198,11003,301942,351.18555,18.355124,.41261518,22.929317,629.2215,.83145666,7.2705998,300.65878,463.05688,138.83488,50.275501,229.74866,1.2025894,16.830814,.13583684,.60222512,42.747437,54.981865,76186.602,16,LORETO,573,24.2901,16,01,12010.42101488693,64176.18,.0074773226,406863,.84786797,64596.18,.0074287057,.2,15237.32,.031492807,3781.0962,.12691188,9.4463606,26.386534,1.1940833,3.2728539,.1773788,selva,selva,0,0,1,-.60837072
139,-76.10738384082867,-5.309433497386387,16,LORETO,1602,ALTO AMAZONAS,YURIMAGUAS,INEI,16,LORETO,ALTO AMAZONAS,2356,339.49075,502.91299,140.08556,896.55731,32790,122725,1402,10,2406,76161,267.18274,11.423915,.081482992,19.604807,620.58258,.058207072,.2270887,277.16916,406.44711,78.275002,41.878181,122.40282,.59090906,2.3359685,.15001753,.93914187,55.413609,52.17955,19238.324,16,LORETO,48,28.763489,16,02,4460.991860806495,14777.332,.0083049498,85522,.69685882,13406.396,.0091542127,.2,3847.6648,.031895969,933.03326,.13153335,7.7647204,19.197393,.39111835,2.9547746,-.93874508,selva,selva,0,0,1,-.96707451
140,-75.22916122314406,-3.850364344978163,16,LORETO,1603,LORETO,NAUTA,INEI,16,LORETO,LORETO,3066,259.09317,510.1142,128.41745,886.49359,16159,62437,372,2,1160,36295,258.80487,5.9580059,.032032289,18.578728,581.30597,.02397541,.12794439,227.29684,542.09717,140.85356,21.739296,188.35744,.8079235,3.2090347,.055770889,.3033914,67.477005,49.268658,68461.234,16,LORETO,55,39.749382,16,03,1579.360510296561,66881.875,.00093354139,29201,.46768743,32018.459,.0019500314,.2,13692.247,.0045600259,369.48044,.16898595,8.0281286,49.105499,.88088793,3.893971,-.12682487,selva,selva,0,0,1,-3.7237756
141,-71.69982620752582,-3.935887383466062,16,LORETO,1604,MARISCAL RAMON CASTILLA,CABALLOCOCHA,INEI,16,LORETO,MARISCAL RAMON CASTILLA,1338,314.63971,517.74945,125.24454,816.53485,12935,49072,204,1,290,29592,263.59229,4.1571569,.020378219,5.9096837,603.03229,.021564327,.03122188,229.70248,426.71152,62.677734,0,221.81581,1.5833334,8.2280464,.091547862,.3557837,68.309029,45.731579,37512.027,16,LORETO,46,38.758293,16,04,802.9727511707414,36709.055,.0013367819,19323,.39376834,14771.049,.0033221743,.2,7502.4058,.0065408354,481.46368,.10192253,7.1989312,27.266058,.93739814,3.3056426,-.064647183,selva,selva,0,0,1,3.5751638
142,-74.04756111017061,-5.999098113935422,16,LORETO,1605,REQUENA,REQUENA,INEI,16,LORETO,REQUENA,1409,277.62299,509.18634,145.56236,888.48248,16708,58511,575,0,1260,33923,285.55313,9.8272123,0,21.534412,579.7713,.3143242,1.8645259,222.27177,463.71262,170.06351,24.686733,113.05848,.5,.94959676,.10487528,.45169967,64.166168,47.117142,50359.121,16,LORETO,43,38.301811,16,05,577.113062871499,49782.008,.0011753443,38926,.66527659,33502.746,.0017464538,.2,10071.824,.0058093746,547.13696,.10694031,7.2506356,24.080942,.73490453,3.1814208,-.30801469,selva,selva,0,0,1,3.6295257
143,-75.3677729383072,-7.306816885399136,16,LORETO,1606,UCAYALI,CONTAMANA,INEI,16,LORETO,UCAYALI,523,304.3725,513.04059,140.87523,841.07843,16126,54637,348,2,564,33313,295.14798,6.3693104,.036605231,10.322675,609.71503,.028314395,.12322697,272.77545,534.03143,171.873,42.798817,304.87241,.68686867,2.9615521,.084229045,.44068256,63.815697,51.158039,29701.564,16,LORETO,37,33.719975,16,06,1215.787040902688,28485.777,.0019180449,32253,.59031427,17533.258,.0031161921,.2,5940.313,.0091976635,425.866,.12829623,6.2595816,9.5722675,.6771968,2.2588701,-.38979337,selva,selva,0,0,1,-1.8097583
144,-76.97780868207539,-4.136886717366047,16,LORETO,1607,DATEM DEL MARAÑON,SAN LORENZO,INEI,16,LORETO,DATEM DEL MARAÑON,1,358.73105,502.99078,87.475761,888.16467,11238,48482,134,0,236,28378,231.79736,2.7639124,0,4.8677859,585.33063,.007144765,.012252711,175.41467,366.68723,25.578091,0,222.07944,.6596154,1.7018392,.036885247,.16085243,72.274307,33.215385,47657.91,16,LORETO,12,48.785248,16,07,11682.36157169618,35975.547,.0013476376,17267,.3561528,16973.498,.0028563351,.2,9531.582,.0050864588,287.1582,.16883376,0,.020626212,.24751455,-3.8811927,-1.3962859,selva,selva,0,0,1,-1.233796
145,-72.66752612547241,-2.077362825873408,16,LORETO,1608,PUTUMAYO,SAN ANTONIO DEL ESTRECHO,INEI,16,LORETO,PUTUMAYO,1060,340.74551,542.28796,123.13625,915.42419,2036,7780,41,1,92,5059,261.69666,5.2699227,.1285347,11.825192,650.25708,.34361473,1.4830114,362.30893,430.8703,84.536819,21.69743,173.55658,.54636961,.83001578,.11207265,.4333812,67.945595,44.676472,45821.82,16,LORETO,5,33.062645,,,12174.96,33646.859,.00023122515,4070,.52313626,23971.055,.00032455809,.2,9164.3643,.00084894052,202.94026,.038336404,6.9660244,136.24678,.64267349,4.9144678,-.44211847,selva,selva,0,0,1,-.45842934
146,-70.05072722217001,-12.19899949928509,17,MADRE DE DIOS,1701,TAMBOPATA,PUERTO MALDONADO,INEI,17,MADRE DE DIOS,TAMBOPATA,7673,456.16916,516.99951,136.01378,691.47961,40819,111474,2795,100,2366,72091,366.17508,25.073111,.89707017,21.22468,646.70685,1.0475259,3.7778959,214.0199,451.60928,121.38573,60.444382,310.10632,.49271318,1.8799694,.1049969,.45811224,40.422928,50.213921,35982.785,17,MADRE DE DIOS,135,20.257578,17,01,2875.355591239668,33107.43,.0033670387,102117,.91606116,32962.434,.0033818497,.2,7196.5571,.015489907,1044.5369,.10672098,8.9454632,68.832191,1.2110447,4.2316713,.19148335,selva,selva,0,0,1,3.1008103
147,-71.28479346939757,-12.27974765627854,17,MADRE DE DIOS,1702,MANU,SALVACION,INEI,17,MADRE DE DIOS,MANU,588,462.98993,542.2395,124.80457,581.54077,7276,18549,333,0,231,12308,392.25833,17.95245,0,12.453502,663.53979,.12551808,.88031191,198.22475,424.69467,164.46208,73.223267,377.19049,.4878307,.90552467,.065055251,.24627671,57.322319,44.033333,28719.504,17,MADRE DE DIOS,7,28.359806,17,02,1758.099899842814,26961.404,.00068798347,10537,.56806296,16314.486,.001136965,.2,5743.9009,.0032293384,382.88129,.048445825,6.3767271,31.699821,.37737882,3.456311,-.97450578,selva,selva,0,0,1,-1.3155402
